"﻿""PR""",URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title length,No. of titles,Is indexable page
28,https://servicesartisans.fr/questions/prix-pose-carrelage-m2,Quel est le prix de la pose de carrelage au m² ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,1,0,86,1,true
20,https://servicesartisans.fr/blog/tag/haute-garonne,Haute-Garonne — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/plombier/chatillon-sur-chalaronne,4.5★ (89 avis) · Plombier à Châtillon-sur-Chalaronne : 6… | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,76,1,true
20,https://servicesartisans.fr/services/chauffagiste/le-perreux-sur-marne,Chauffagiste Le Perreux-sur-Marne 2026 : 16 Artisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/chauffagiste/martignas-sur-jalle,Chauffagiste Martignas-sur-Jalle 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/services/chauffagiste/binic-etables-sur-mer,Chauffagiste Binic-Étables-sur-Mer 2026 : 1 Artisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/serrurier/blainville-sur-orne,Serrurier à Blainville-sur-Orne : Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/blog/tag/remontees-capillaires,Remontées capillaires — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,79,1,true
20,https://servicesartisans.fr/services/chauffagiste/saint-cyr-au-mont-d-or,Chauffagiste Saint-Cyr-au-Mont-d'Or : Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/comparaison/toiture-tuiles-vs-ardoise-vs-zinc,Toiture tuiles vs ardoise vs zinc : quel matériau de couverture choisir ? | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,92,1,true
20,https://servicesartisans.fr/services/plombier/saint-brevin-les-pins,Plombier à Saint-Brevin-les-Pins — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/blog/tag/pmr-accessibilite,PMR accessibilité — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/services/chauffagiste/monistrol-sur-loire,Chauffagiste Monistrol-sur-Loire 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/questions/prix-extension-maison-m2,Combien coûte une extension de maison au m² ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,83,1,true
20,https://servicesartisans.fr/services/chauffagiste/les-clayes-sous-bois,Chauffagiste à Les Clayes-sous-Bois : 3 Pros + Devis | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/electricien/montigny-les-cormeilles,Électricien Montigny-lès-Cormeilles 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/blog/renovation-energetique-aides-2026,Aides Rénovation 2026 : jusqu'à 80% financés — Guide | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/avis,Avis Artisans Vérifiés 2026 — Choisir un pro de confiance | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,76,1,true
20,https://servicesartisans.fr/services/chauffagiste/saint-amand-les-eaux,Chauffagiste à Saint-Amand-les-Eaux — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/services/electricien/champagne-au-mont-d-or,Électricien Champagne-au-Mont-d'Or (69) — Devis 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/chauffagiste/villeneuve-les-maguelone,Chauffagiste à Villeneuve-lès-Maguelone : 12 Pros + Devis | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,76,1,true
20,https://servicesartisans.fr/blog/prix-chauffagiste-strasbourg-2026,Prix Chauffagiste Strasbourg 2026 — Tarifs et Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,78,1,true
20,https://servicesartisans.fr/services/plombier/miribel,4.5★ (89 avis) · Plombier à Miribel — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/services/electricien/saint-pierre-en-faucigny,Électricien à Saint-Pierre-en-Faucigny : 18 Pros + Devis | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/services/serrurier/schweighouse-sur-moder,Serrurier Schweighouse-sur-Moder 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/comparaison/isolation-laine-vs-ouate-vs-polyurethane,"Isolants : laine de verre, ouate de cellulose ou polyuréthane ? | ServicesArtisans",text/html; charset=utf-8,false,200,0,0,82,1,true
20,https://servicesartisans.fr/blog/tag/prix-peintre-en-batiment,Prix peintre en bâtiment — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,82,1,true
20,https://servicesartisans.fr/blog/prix-serrurier-toulouse-2026,Prix Serrurier Toulouse 2026 — Tarifs et Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/services/serrurier/les-pennes-mirabeau,Serrurier à Les Pennes-Mirabeau — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/blog/garantie-decennale-tout-savoir,Garantie Décennale : 10 ans de protection — Guide 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/blog/tag/responsabilite,Responsabilité — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/services/serrurier/saint-just-saint-rambert,Serrurier à Saint-Just-Saint-Rambert : 4 Pros + Devis | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/services/serrurier/illkirch-graffenstaden,Serrurier à Illkirch-Graffenstaden : 11 Pros + Devis | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/serrurier/charleville-mezieres,Serrurier à Charleville-Mézières — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/blog/tag/construction-neuve,Construction neuve — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,76,1,true
20,https://servicesartisans.fr/services/chauffagiste/saint-florent-sur-cher,Chauffagiste à Saint-Florent-sur-Cher — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,77,1,true
20,https://servicesartisans.fr/blog/prix-etancheiste-2026-tarifs-etancheite,Prix Étanchéiste 2026 : Tarifs au m² et Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/questions/aide-pompe-chaleur-2026,Quelles aides pour une pompe à chaleur en 2026 ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,86,1,true
20,https://servicesartisans.fr/services/nettoyage,Nettoyage professionnel : Artisans Vérifiés + Devis… | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/blog/tag/renovation-interieure,rénovation intérieure — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,79,1,true
20,https://servicesartisans.fr/services/electricien/saint-martin-le-vinoux,Électricien Saint-Martin-le-Vinoux 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/services/electricien/la-londe-les-maures,Électricien à La Londe-les-Maures — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/services/plombier/saint-etienne-du-rouvray,Plombier Saint-Étienne-du-Rouvray 2026 : 30 Artisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/serrurier/oloron-sainte-marie,Serrurier à Oloron-Sainte-Marie — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/blog/tag/prix-plombier,Prix plombier — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/plombier/saint-germain-les-corbeil,Plombier Saint-Germain-lès-Corbeil 2026 : 3 Artisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/maprimerenov-cumulaison-cee,"Cumul MaPrimeRénov’ et CEE 2026 : règles, plafonds, tableau | ServicesArtisans",text/html; charset=utf-8,false,200,0,0,78,1,true
20,https://servicesartisans.fr/rge,Artisans RGE certifiés : trouvez un pro près de chez vous | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,76,1,true
20,https://servicesartisans.fr/blog/tag/economies-energie,économies énergie — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/services/serrurier/issy-les-moulineaux,Serrurier à Issy-les-Moulineaux — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/serrurier/le-puy-sainte-reparade,Serrurier Le Puy-Sainte-Réparade 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/blog/tag/punaises-de-lit,punaises de lit — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/blog/tag/investissement,Investissement — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/services/plombier/bourg-en-bresse,4.5★ (89 avis) · Plombier à Bourg-en-Bresse : 37 Pros +… | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/blog/categorie/diy,DIY & Bricolage — Tutoriels Travaux | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/questions/assurance-dommages-ouvrage,Qu'est-ce que l'assurance dommages-ouvrage ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,82,1,true
20,https://servicesartisans.fr/services/chauffagiste/saint-etienne-du-rouvray,Chauffagiste Saint-Étienne-du-Rouvray (76) — Devis 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/services/chauffagiste/jarville-la-malgrange,Chauffagiste Jarville-la-Malgrange 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/services/plombier/la-crau,4.9★ (77 avis) · Plombier à La Crau — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/services/serrurier/bussy-saint-georges,Serrurier à Bussy-Saint-Georges — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/electricien/saint-julien-en-genevois,Électricien à Saint-Julien-en-Genevois — Devis Gratuit… | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/services/electricien/sainte-livrade-sur-lot,Électricien à Sainte-Livrade-sur-Lot : 10 Pros + Devis | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/services/electricien/pernes-les-fontaines,Électricien à Pernes-les-Fontaines — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/services/electricien/boussy-saint-antoine,Électricien à Boussy-Saint-Antoine — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/blog/mon-accompagnateur-renov-2026-guide,Mon Accompagnateur Rénov' : Rôle et Obligation — Guide 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,78,1,true
20,https://servicesartisans.fr/services/serrurier/bellerive-sur-allier,Serrurier à Bellerive-sur-Allier — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,72,1,true
20,https://servicesartisans.fr/services/chauffagiste/romorantin-lanthenay,Chauffagiste à Romorantin-Lanthenay : 4 Pros + Devis | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/services/electricien/saint-aubin-les-elbeuf,Électricien à Saint-Aubin-lès-Elbeuf — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,76,1,true
20,https://servicesartisans.fr/services/chauffagiste/sainte-livrade-sur-lot,Chauffagiste à Sainte-Livrade-sur-Lot : 2 Pros + Devis | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/blog/tag/passoires-thermiques,Passoires thermiques — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,78,1,true
20,https://servicesartisans.fr/services/chauffagiste/roquebrune-sur-argens,Chauffagiste Roquebrune-sur-Argens 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/services/plombier/champagne-au-mont-d-or,Plombier à Champagne-au-Mont-d'Or — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/services/chauffagiste/septemes-les-vallons,Chauffagiste Septèmes-les-Vallons 2026 : 14 Artisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/questions/financer-renovation-energetique,Comment financer sa rénovation énergétique ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,82,1,true
20,https://servicesartisans.fr/blog/tag/mon-accompagnateur-renov,Mon Accompagnateur Rénov' — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,83,1,true
20,https://servicesartisans.fr/questions/pompe-chaleur-air-eau-ou-air-air,PAC air-eau ou air-air : quelle différence ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,82,1,true
20,https://servicesartisans.fr/services/electricien/saint-marcellin-en-forez,Électricien Saint-Marcellin-en-Forez (42) — Devis 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/services/electricien/grandchamp-des-fontaines,Électricien Grandchamp-des-Fontaines (44) — Devis 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/questions/assurance-dommage-ouvrage-obligatoire,L'assurance dommage-ouvrage est-elle obligatoire ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,88,1,true
20,https://servicesartisans.fr/services/electricien/notre-dame-de-bondeville,Électricien à Notre-Dame-de-Bondeville — Devis Gratuit… | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/tarifs/peintre-en-batiment,Prix peintre en bâtiment 2026 : tarif au m² + Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,78,1,true
20,https://servicesartisans.fr/services/plombier/sainte-livrade-sur-lot,Plombier à Sainte-Livrade-sur-Lot — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,73,1,true
20,https://servicesartisans.fr/services/electricien/carrieres-sur-seine,Électricien Carrières-sur-Seine 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
20,https://servicesartisans.fr/comparaison/volet-roulant-vs-battant-vs-persienne,Volet roulant vs battant vs persienne : lequel choisir ? | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,75,1,true
20,https://servicesartisans.fr/blog/tag/diagnostic-immobilier,Diagnostic immobilier — Articles & Guides | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,79,1,true
20,https://servicesartisans.fr/services/serrurier/artigues-pres-bordeaux,Serrurier à Artigues-près-Bordeaux — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/services/chauffagiste/voisins-le-bretonneux,Chauffagiste Voisins-le-Bretonneux 2026 — Devis Gratuit | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,74,1,true
20,https://servicesartisans.fr/services/chauffagiste/mezidon-vallee-d-auge,Chauffagiste à Mézidon Vallée d'Auge — Devis Gratuit 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,76,1,true
20,https://servicesartisans.fr/comparaison/vmc-simple-flux-vs-double-flux,VMC simple flux vs double flux : quel système de ventilation ? | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,81,1,true
20,https://servicesartisans.fr/questions/comment-choisir-plombier,Comment choisir un bon plombier ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,71,1,true
