keyword,volume,kd,cpc,intent_trans,intent_comm,intent_info,hellio_pos,sonergia_pos,selectra_pos,effy_pos,france_renov_pos,sa_pos,best_url_competitor
prime renov locataire,100,2,62,False,False,True,,4,,,,,https://sonergia.fr/guide-des-aides/primes-energie/prime-energie-cee/la-prime-energie-une-aide-a-la-renovation-accessible-aux-locataires/
isolant sol garage,70,0,22,False,True,True,,4,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-et-pourquoi-realiser-lisolation-du-sol-de-votre-garage/
aide cee pompe a chaleur air eau,30,2,184,False,False,True,,1,,,,,https://sonergia.fr/guide-des-aides/primes-energie/prime-energie-cee/prime-energie-les-montants-pour-une-pompe-a-chaleur/
isolation acoustique mur mitoyen,60,0,53,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/comment-isoler-phoniquement-un-mur-entre-voisins/
dpe obligatoire vente,500,37,7,False,False,True,,4,,,,,https://sonergia.fr/guide-des-aides/reglementation/le-dpe-est-il-obligatoire-pour-la-vente-dun-logement/
installation d'un poele a granule,70,0,19,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/poele-a-granules-les-cles-dune-installation-optimisee/
dpe obligatoire location,1200,37,6,False,False,True,,15,,,,,https://sonergia.fr/guide-des-aides/reglementation/dpe-et-location-quelles-obligations-en-2024/
isolation mur intérieur épaisseur,300,0,6,False,False,True,,8,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-epaisseur-pour-lisolation-dun-mur-interieur/
isolation sur dalle béton,100,0,34,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-realiser-lisolation-thermique-de-votre-sol-en-beton/
chaudière fioul interdite en 2030,250,0,11,False,False,True,,8,,,,,https://sonergia.fr/conseils-travaux/chauffage/chaudiere-au-fioul/interdiction-de-la-chaudiere-au-fioul-quen-est-il/
isolation confort d'été,30,0,30,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/materiaux-isolants/confort-dete-les-meilleurs-isolants-contre-la-chaleur/
prix pompe à chaleur air-air pour 120m2,250,0,129,False,True,True,,8,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/prix-pompe-a-chaleur-maison-120-m%C2%B2-couts-dinstallation-aides/
prix installation pompe a chaleur air eau,150,1,152,False,False,True,,6,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/prix-pompe-a-chaleur-air-eau-quel-budget-moyen-prevoir/
entretien poele a granule prix,70,0,9,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/tarif-dentretien-dun-poele-a-granules-tous-les-prix-a-prevoir/
prime cee poele a bois,200,2,119,False,False,True,,10,,,,,https://sonergia.fr/guide-des-aides/primes-energie/prime-energie-cee/prime-energie-pour-poele-a-bois-comment-en-profiter/
fioul interdit,90,1,,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/chauffage/chaudiere-au-fioul/interdiction-de-la-chaudiere-au-fioul-quen-est-il/
prix chaudière biomasse,90,0,51,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/chauffage/chaudiere-biomasse/prix-dune-chaudiere-biomasse-tout-pour-etablir-votre-budget/
prix pompe à chaleur eau eau,30,0,76,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/prix-pompe-a-chaleur-eau-eau-quel-budget-pour-votre-chauffage/
meilleur chauffage maison,150,3,71,False,False,True,,5,,,,,https://sonergia.fr/conseils-travaux/chauffage/quel-systeme-de-chauffage-choisir-le-comparatif-complet/
isolant mur interieur,100,1,86,False,False,True,,5,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-epaisseur-pour-lisolation-dun-mur-interieur/
combien coute un ramonage poele a granule,30,0,,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/tarif-dentretien-dun-poele-a-granules-tous-les-prix-a-prevoir/
quelle résistance thermique pour une bonne isolation,30,2,45,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/quel-coefficient-de-resistance-thermique-pour-bien-isoler/
ramonage poêle à granulés tarif,30,0,41,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/tarif-dentretien-dun-poele-a-granules-tous-les-prix-a-prevoir/
consommation d'une pompe à chaleur,200,1,5,False,False,True,,7,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/quelle-est-la-consommation-delectricite-dune-pompe-a-chaleur/
chauffe eau thermodynamique ou électrique,150,0,7,False,False,True,,7,,,,,https://sonergia.fr/conseils-travaux/chauffage/chauffe-eau/quel-chauffe-eau-choisir-thermodynamique-ou-electrique/
isoler dalle garage,20,0,24,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-et-pourquoi-realiser-lisolation-du-sol-de-votre-garage/
comment isoler un sol froid,50,0,16,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-isoler-un-sol-deja-carrele-les-solutions/
aide rénovation propriétaire bailleur,150,2,51,False,False,True,,5,,,1,,https://sonergia.fr/guide-des-aides/autres-aides/proprietaires-bailleurs-quelles-sont-les-aides-pour-renover-votre-logement-locatif/
interdiction chauffage fioul,70,1,3,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/chauffage/chaudiere-au-fioul/interdiction-de-la-chaudiere-au-fioul-quen-est-il/
isolation chaleur été,100,0,32,False,False,True,,4,,1,,,https://sonergia.fr/conseils-travaux/isolation/materiaux-isolants/confort-dete-les-meilleurs-isolants-contre-la-chaleur/
dpe obligatoire vente maison,100,37,6,False,False,True,,4,,,,,https://sonergia.fr/guide-des-aides/reglementation/le-dpe-est-il-obligatoire-pour-la-vente-dun-logement/
tarif entretien poele a granule,50,0,37,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/tarif-dentretien-dun-poele-a-granules-tous-les-prix-a-prevoir/
isolation sur carrelage,30,0,,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-isoler-un-sol-deja-carrele-les-solutions/
cop chauffe eau thermodynamique,100,0,36,False,False,True,,6,,,,,https://sonergia.fr/conseils-travaux/chauffage/chauffe-eau/lessentiel-sur-le-chauffe-eau-thermodynamique/
dpe maison,5500,30,67,False,False,True,,10,,,,,https://sonergia.fr/guide-des-aides/reglementation/dpe-et-maison-ancienne-ce-quil-faut-savoir/
robinet thermostatique connecte,150,0,13,False,True,True,,6,,,,,https://sonergia.fr/conseils-travaux/chauffage/thermostat-connecte/tetes-thermostatiques-connectees-fonctionnement-et-utilite/
isolant fin pour mur intérieur,80,0,18,False,True,True,,3,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-isolation-mince-pour-les-murs-interieurs/
mur isolation phonique,150,1,9,False,True,True,,4,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/comment-isoler-phoniquement-un-mur-entre-voisins/
isolation phonique mur mitoyen locataire,30,0,,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/comment-isoler-phoniquement-un-mur-entre-voisins/
prix d'un ramonage de poêle à granulés,30,0,33,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/tarif-dentretien-dun-poele-a-granules-tous-les-prix-a-prevoir/
r isolation mur,150,1,64,False,False,True,,6,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-epaisseur-pour-lisolation-dun-mur-interieur/
isolant mince polyuréthane,80,0,,True,True,True,,3,,,,,https://sonergia.fr/conseils-travaux/isolation/materiaux-isolants/le-polyurethane-lisolation-mince-par-excellence/
isoler une dalle béton,70,0,41,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-realiser-lisolation-thermique-de-votre-sol-en-beton/
panneau fibre de bois acoustique,80,0,44,True,True,True,,3,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/fibre-de-bois-ou-laine-de-roche-quel-isolant-choisir-pour-lisolation-phonique/
chauffage non électrique,100,0,17,False,False,True,,4,,,,,https://sonergia.fr/conseils-travaux/chauffage/chauffage-dappoint-economique-plus-de-confort-sans-vous-ruiner/
pompe a chaleur 1 euro avis,60,0,,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/pompe-a-chaleur-a-1-e-opportunite-ou-arnaque/
isolant mur intérieur faible épaisseur,40,0,20,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-isolation-mince-pour-les-murs-interieurs/
isolation sol sur carrelage,60,0,,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-isoler-un-sol-deja-carrele-les-solutions/
pompe à chaleur chauffage central,200,0,113,False,False,True,,8,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/pompe-a-chaleur-une-solution-performante-de-chauffage-central/
isolation du sol sur carrelage,30,0,36,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-isoler-un-sol-deja-carrele-les-solutions/
vente logement passoire energetique,30,0,,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/passoires-thermiques/la-vente-dune-passoire-thermique-est-elle-interdite/
combien coute un ramonage de poele a granule,30,0,28,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/tarif-dentretien-dun-poele-a-granules-tous-les-prix-a-prevoir/
obligation dpe,150,38,6,False,False,True,,6,,,,,https://sonergia.fr/guide-des-aides/reglementation/le-dpe-est-il-obligatoire-pour-la-vente-dun-logement/
isolation mince mur,200,0,8,False,False,True,,9,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-isolation-mince-pour-les-murs-interieurs/
isoler carrelage froid,30,0,,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-isoler-un-sol-deja-carrele-les-solutions/
par vapeur isolation,250,0,,False,False,True,,7,,,,,https://sonergia.fr/conseils-travaux/isolation/pare-vapeur-et-isolation-ce-quil-faut-savoir/
note de dimensionnement chaudière biomasse,20,0,,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/chaudiere-biomasse/quest-ce-quune-note-de-dimensionnement-de-chaudiere-biomasse/
tarif installation pompe a chaleur,90,1,203,False,False,True,,4,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/prix-pompe-a-chaleur-air-eau-quel-budget-moyen-prevoir/
prime etat panneau solaire,90,9,175,False,False,True,,4,,,,,https://sonergia.fr/conseils-travaux/solaire/panneaux-photovoltaiques/qui-verse-la-prime-a-lautoconsommation/
thermostat connecté sans fil,200,0,14,False,True,True,,8,,,,,https://sonergia.fr/conseils-travaux/chauffage/thermostat-connecte/quel-est-le-fonctionnement-dun-thermostat-connecte-sans-fil/
isolation phonique mur intérieur appartement,50,0,60,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/comment-isoler-phoniquement-un-mur-entre-voisins/
chauffage fioul interdiction,60,2,,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/chauffage/chaudiere-au-fioul/interdiction-de-la-chaudiere-au-fioul-quen-est-il/
isolation intérieur,300,2,68,False,False,True,,9,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-epaisseur-pour-lisolation-dun-mur-interieur/
prix moyen ramonage poele a granules,20,0,42,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/tarif-dentretien-dun-poele-a-granules-tous-les-prix-a-prevoir/
dpe interdiction vente,20,1,,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/passoires-thermiques/la-vente-dune-passoire-thermique-est-elle-interdite/
isoler mur intérieur phoniquement,20,2,19,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/comment-isoler-phoniquement-un-mur-entre-voisins/
isolant phonique fibre de bois,20,0,35,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/fibre-de-bois-ou-laine-de-roche-quel-isolant-choisir-pour-lisolation-phonique/
dpe g vente,100,0,42,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/isolation/passoires-thermiques/la-vente-dune-passoire-thermique-est-elle-interdite/
seuils dpe,300,35,9,False,False,True,,9,,,,,https://sonergia.fr/guide-des-aides/reglementation/dpe-et-petites-surfaces-quel-impact-du-nouveau-mode-de-calcul/
thermostat radiateur connecté,300,0,15,False,True,True,,10,,,,,https://sonergia.fr/conseils-travaux/chauffage/thermostat-connecte/quel-est-le-fonctionnement-dun-thermostat-connecte-sans-fil/
isoler le sol du froid,60,0,15,False,False,True,,5,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-isoler-un-sol-deja-carrele-les-solutions/
durée de vie panneaux solaires thermiques,100,3,62,False,False,True,,5,,,,,https://sonergia.fr/conseils-travaux/solaire/panneaux-thermiques/quelle-est-la-duree-de-vie-dun-panneau-solaire-thermique/
isoler un sous sol,60,0,60,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-realiser-lisolation-dun-sous-sol-humide-les-solutions/
isolation mur intérieur quelle epaisseur,50,0,31,False,False,True,,5,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-epaisseur-pour-lisolation-dun-mur-interieur/
epaisseur isolation dalle beton,100,0,,False,False,True,,5,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-realiser-lisolation-thermique-de-votre-sol-en-beton/
vannes thermostatiques connectées,150,0,21,False,True,True,,7,,,,,https://sonergia.fr/conseils-travaux/chauffage/thermostat-connecte/tetes-thermostatiques-connectees-fonctionnement-et-utilite/
dalle isolante,200,0,22,False,True,True,,6,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-realiser-lisolation-thermique-de-votre-sol-en-beton/
isoler mur sous sol,60,0,71,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-realiser-lisolation-dun-sous-sol-humide-les-solutions/
quel est le meilleur système de chauffage,100,2,96,False,False,True,,6,,,,,https://sonergia.fr/conseils-travaux/chauffage/quel-systeme-de-chauffage-choisir-le-comparatif-complet/
pompe à chaleur cop 10,90,1,64,False,False,True,,4,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/cop-pompe-a-chaleur-un-coefficient-de-performance-de-reference/
isolation mur intérieur phonique,20,2,46,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/comment-isoler-phoniquement-un-mur-entre-voisins/
cout changement chaudiere fioul,20,0,87,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/chaudiere-au-fioul/combien-coute-le-remplacement-dune-chaudiere-au-fioul/
fibre de bois isolant phonique,20,0,37,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/fibre-de-bois-ou-laine-de-roche-quel-isolant-choisir-pour-lisolation-phonique/
isolant mince mur à peindre,150,0,13,False,True,True,,7,,,,,https://sonergia.fr/conseils-travaux/isolation/mur/quelle-isolation-mince-pour-les-murs-interieurs/
isolation phonique mur mitoyen sans travaux,150,0,10,False,False,True,,2,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/comment-isoler-phoniquement-un-mur-entre-voisins/
meilleur isolant phonique extérieur,90,0,45,False,False,True,,4,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/fibre-de-bois-ou-laine-de-roche-quel-isolant-choisir-pour-lisolation-phonique/
promo granulés de bois,250,0,23,False,True,True,,9,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/prix-des-granules-de-bois-evolution-tarifs-et-perspectives/
meilleur système de chauffage,100,3,74,False,False,True,,6,,,,,https://sonergia.fr/conseils-travaux/chauffage/quel-systeme-de-chauffage-choisir-le-comparatif-complet/
isolation sol sur dalle beton,150,0,41,False,False,True,,7,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-realiser-lisolation-thermique-de-votre-sol-en-beton/
comment isoler phoniquement un plafond,100,0,42,False,False,True,,7,,,,,https://sonergia.fr/conseils-travaux/isolation/isolation-phonique/isoler-un-plafond-du-bruit-enjeux-et-methode/
dpe petite surface,250,4,4,False,False,True,,9,,,,,https://sonergia.fr/guide-des-aides/reglementation/dpe-et-petites-surfaces-quel-impact-du-nouveau-mode-de-calcul/
pompes à chaleur air air,200,0,94,False,True,True,,6,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/quelles-sont-les-differences-entre-pompe-a-chaleur-air-air-et-air-eau/
aides cee,200,36,158,False,False,True,,8,,,,,https://sonergia.fr/guide-des-aides/primes-energie/prime-energie-cee/les-5-aides-a-cumuler-avec-la-prime-energie-cee/
isoler une cave humide,60,0,43,False,False,True,,3,,,,,https://sonergia.fr/conseils-travaux/isolation/sol/comment-realiser-lisolation-dun-sous-sol-humide-les-solutions/
pompe à chaleur solaire,150,0,70,False,False,True,,7,,,,,https://sonergia.fr/conseils-travaux/chauffage/pompe-a-chaleur/cest-quoi-un-systeme-solaire-combine-avec-pompe-a-chaleur/
investissement panneau solaire,150,28,145,False,True,True,,6,,,,,https://sonergia.fr/conseils-travaux/solaire/panneaux-photovoltaiques/panneaux-solaires-quel-est-le-retour-sur-investissement/
prix ramonage et entretien poêle à granulés,20,0,34,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/chauffage/poele-a-granules/tarif-dentretien-dun-poele-a-granules-tous-les-prix-a-prevoir/
interdiction vente dpe f et g,20,0,,False,False,True,,1,,,,,https://sonergia.fr/conseils-travaux/isolation/passoires-thermiques/la-vente-dune-passoire-thermique-est-elle-interdite/
diagnostic dpe vente maison,90,36,152,False,False,True,,4,,,,,https://sonergia.fr/guide-des-aides/reglementation/le-dpe-est-il-obligatoire-pour-la-vente-dun-logement/
aide rénovation maison,100,62,141,False,False,True,,7,,,,,https://sonergia.fr/guide-des-aides/autres-aides/5-aides-financieres-pour-renover-une-maison-ancienne/
aide pour rénovation maison,80,69,134,False,False,True,,6,,,,,https://sonergia.fr/guide-des-aides/autres-aides/5-aides-financieres-pour-renover-une-maison-ancienne/
